dteday,season,year,month,hours,holiday,one_of_week,weather_situation,temp,atemp,humidity,wind_speed,casual,registered,count_cr,category_days,humidity_category
2011-05-01,Summer,2011,May,3,0,Sunday,Clear,0.4,0.4091,82.0,0.1045,8,15,23,weekend,Terlalu Lembab
2011-05-01,Summer,2011,May,4,0,Sunday,Clear,0.4,0.4091,76.0,0.1045,6,11,17,weekend,Terlalu Lembab
2011-05-01,Summer,2011,May,5,0,Sunday,Clear,0.4,0.4091,82.0,0.0896,0,10,10,weekend,Terlalu Lembab
2011-05-01,Summer,2011,May,6,0,Sunday,Misty,0.4,0.4091,82.0,0.0896,4,9,13,weekend,Terlalu Lembab
2011-05-01,Summer,2011,May,7,0,Sunday,Misty,0.42,0.4242,77.0,0.0896,7,26,33,weekend,Terlalu Lembab
2011-05-01,Summer,2011,May,8,0,Sunday,Misty,0.44,0.4394,77.0,0.1343,16,43,59,weekend,Terlalu Lembab
2011-05-01,Summer,2011,May,9,0,Sunday,Misty,0.46,0.4545,72.0,0.1343,45,96,141,weekend,Terlalu Lembab
2011-05-01,Summer,2011,May,10,0,Sunday,Misty,0.48,0.4697,63.0,0.19399999999999998,109,155,264,weekend,Ideal
2011-05-01,Summer,2011,May,11,0,Sunday,Clear,0.46,0.4545,82.0,0.1045,109,141,250,weekend,Terlalu Lembab
2011-05-01,Summer,2011,May,12,0,Sunday,Misty,0.48,0.4697,77.0,0.1045,109,172,281,weekend,Terlalu Lembab
2011-05-01,Summer,2011,May,13,0,Sunday,Misty,0.5,0.4848,63.0,0.1642,123,209,332,weekend,Ideal
2011-05-01,Summer,2011,May,14,0,Sunday,Misty,0.5,0.4848,68.0,0.1045,85,153,238,weekend,Terlalu Lembab
2011-05-01,Summer,2011,May,15,0,Sunday,Misty,0.5,0.4848,72.0,0.0,113,153,266,weekend,Terlalu Lembab
2011-05-01,Summer,2011,May,16,0,Sunday,Misty,0.5,0.4848,72.0,0.19399999999999998,75,139,214,weekend,Terlalu Lembab
2011-05-01,Summer,2011,May,17,0,Sunday,Misty,0.48,0.4697,82.0,0.2537,60,136,196,weekend,Terlalu Lembab
2011-05-01,Summer,2011,May,18,0,Sunday,Misty,0.46,0.4545,82.0,0.0896,33,126,159,weekend,Terlalu Lembab
2011-05-01,Summer,2011,May,19,0,Sunday,Misty,0.46,0.4545,84.0,0.1045,47,131,178,weekend,Terlalu Lembab
2011-05-01,Summer,2011,May,20,0,Sunday,Misty,0.46,0.4545,82.0,0.0,35,86,121,weekend,Terlalu Lembab
2011-05-01,Summer,2011,May,21,0,Sunday,Misty,0.46,0.4545,82.0,0.0,23,82,105,weekend,Terlalu Lembab
2011-05-01,Summer,2011,May,22,0,Sunday,Misty,0.46,0.4545,82.0,0.0,32,68,100,weekend,Terlalu Lembab
2011-05-01,Summer,2011,May,23,0,Sunday,Clear,0.46,0.4545,77.0,0.19399999999999998,64,82,146,weekend,Terlalu Lembab
2011-05-02,Summer,2011,May,0,0,Monday,Clear,0.46,0.4545,72.0,0.1343,68,109,177,workingday,Terlalu Lembab
2011-05-02,Summer,2011,May,1,0,Monday,Clear,0.46,0.4545,72.0,0.1343,41,73,114,workingday,Terlalu Lembab
2011-05-02,Summer,2011,May,2,0,Monday,Misty,0.44,0.4394,77.0,0.2239,16,19,35,workingday,Terlalu Lembab
2011-05-02,Summer,2011,May,3,0,Monday,Clear,0.44,0.4394,77.0,0.1343,9,7,16,workingday,Terlalu Lembab
2011-05-02,Summer,2011,May,4,0,Monday,Clear,0.44,0.4394,77.0,0.1642,9,8,17,workingday,Terlalu Lembab
2011-05-02,Summer,2011,May,5,0,Monday,Misty,0.44,0.4394,77.0,0.1343,4,16,20,workingday,Terlalu Lembab
2011-05-02,Summer,2011,May,6,0,Monday,Clear,0.44,0.4394,88.0,0.1045,3,59,62,workingday,Terlalu Lembab
2011-05-02,Summer,2011,May,7,0,Monday,Misty,0.46,0.4545,82.0,0.3284,16,193,209,workingday,Terlalu Lembab
2011-05-02,Summer,2011,May,8,0,Monday,Misty,0.48,0.4697,77.0,0.2239,21,350,371,workingday,Terlalu Lembab
2011-05-02,Summer,2011,May,9,0,Monday,Misty,0.5,0.4848,77.0,0.2836,41,131,172,workingday,Terlalu Lembab
2011-05-02,Summer,2011,May,10,0,Monday,Misty,0.54,0.5152,77.0,0.2239,31,77,108,workingday,Terlalu Lembab
2011-05-02,Summer,2011,May,11,0,Monday,Clear,0.58,0.5455,73.0,0.2985,34,96,130,workingday,Terlalu Lembab
2011-05-02,Summer,2011,May,12,0,Monday,Clear,0.62,0.6061,69.0,0.2239,40,147,187,workingday,Terlalu Lembab
2011-05-02,Summer,2011,May,13,0,Monday,Misty,0.62,0.6061,69.0,0.19399999999999998,51,119,170,workingday,Terlalu Lembab
2011-05-02,Summer,2011,May,14,0,Monday,Clear,0.64,0.6061,69.0,0.2239,48,133,181,workingday,Terlalu Lembab
2011-05-02,Summer,2011,May,15,0,Monday,Clear,0.66,0.6212,61.0,0.19399999999999998,45,110,155,workingday,Ideal
2011-05-02,Summer,2011,May,16,0,Monday,Clear,0.66,0.6212,61.0,0.2239,49,220,269,workingday,Ideal
2011-05-02,Summer,2011,May,17,0,Monday,Clear,0.66,0.6212,65.0,0.19399999999999998,65,472,537,workingday,Terlalu Lembab
2011-05-02,Summer,2011,May,18,0,Monday,Misty,0.64,0.6061,65.0,0.19399999999999998,68,450,518,workingday,Terlalu Lembab
2011-05-02,Summer,2011,May,19,0,Monday,Misty,0.62,0.6061,69.0,0.1343,46,268,314,workingday,Terlalu Lembab
2011-05-02,Summer,2011,May,20,0,Monday,Misty,0.62,0.6061,69.0,0.1343,44,174,218,workingday,Terlalu Lembab
2011-05-02,Summer,2011,May,21,0,Monday,Misty,0.6,0.5909,73.0,0.1045,54,178,232,workingday,Terlalu Lembab
2011-05-02,Summer,2011,May,22,0,Monday,Misty,0.6,0.5909,73.0,0.0,28,97,125,workingday,Terlalu Lembab
2011-05-02,Summer,2011,May,23,0,Monday,Misty,0.56,0.5303,83.0,0.19399999999999998,16,48,64,workingday,Terlalu Lembab
2011-05-03,Summer,2011,May,0,0,Monday,Misty,0.56,0.5303,83.0,0.2239,0,16,16,workingday,Terlalu Lembab
2011-05-03,Summer,2011,May,1,0,Monday,Misty,0.56,0.5303,78.0,0.2537,0,14,14,workingday,Terlalu Lembab
2011-05-03,Summer,2011,May,2,0,Monday,Misty,0.56,0.5303,78.0,0.2537,0,5,5,workingday,Terlalu Lembab
2011-05-03,Summer,2011,May,3,0,Monday,Clear,0.54,0.5152,83.0,0.2836,0,2,2,workingday,Terlalu Lembab
2011-05-03,Summer,2011,May,4,0,Monday,Clear,0.52,0.5,88.0,0.2239,3,1,4,workingday,Terlalu Lembab
2011-05-03,Summer,2011,May,5,0,Monday,Clear,0.52,0.5,88.0,0.1343,0,14,14,workingday,Terlalu Lembab
2011-05-03,Summer,2011,May,6,0,Monday,Misty,0.52,0.5,94.0,0.1642,7,102,109,workingday,Terlalu Lembab
2011-05-03,Summer,2011,May,7,0,Monday,Misty,0.54,0.5152,88.0,0.2239,17,248,265,workingday,Terlalu Lembab
2011-05-03,Summer,2011,May,8,0,Monday,Misty,0.56,0.5303,83.0,0.2836,24,435,459,workingday,Terlalu Lembab
2011-05-03,Summer,2011,May,9,0,Monday,Misty,0.6,0.5758,78.0,0.3582,29,157,186,workingday,Terlalu Lembab
2011-05-03,Summer,2011,May,10,0,Monday,Misty,0.64,0.6061,69.0,0.3582,36,91,127,workingday,Terlalu Lembab
2011-05-03,Summer,2011,May,11,0,Monday,Misty,0.66,0.6212,65.0,0.3284,20,120,140,workingday,Terlalu Lembab
2011-05-03,Summer,2011,May,12,0,Monday,Misty,0.68,0.6364,61.0,0.4925,48,169,217,workingday,Ideal
2011-05-03,Summer,2011,May,13,0,Monday,Misty,0.7,0.6515,57.99999999999999,0.6119,50,144,194,workingday,Ideal
2011-05-03,Summer,2011,May,14,0,Monday,Misty,0.7,0.6515,57.99999999999999,0.5224,36,122,158,workingday,Ideal
2011-05-03,Summer,2011,May,15,0,Monday,Misty,0.7,0.6515,57.99999999999999,0.4478,37,117,154,workingday,Ideal
2011-05-03,Summer,2011,May,16,0,Monday,Clear,0.72,0.6667,54.0,0.4627,46,225,271,workingday,Ideal
2011-05-03,Summer,2011,May,17,0,Monday,Clear,0.7,0.6515,54.0,0.4627,53,464,517,workingday,Ideal
2011-05-03,Summer,2011,May,18,0,Monday,Clear,0.7,0.6515,48.0,0.4179,59,485,544,workingday,Ideal
2011-05-03,Summer,2011,May,19,0,Monday,Clear,0.68,0.6364,56.99999999999999,0.3582,42,323,365,workingday,Ideal
2011-05-03,Summer,2011,May,20,0,Monday,Clear,0.66,0.6212,61.0,0.19399999999999998,28,262,290,workingday,Ideal
2011-05-03,Summer,2011,May,21,0,Monday,Misty,0.64,0.6212,61.0,0.4478,42,183,225,workingday,Ideal
2011-05-03,Summer,2011,May,22,0,Monday,Misty,0.58,0.5455,60.0,0.3881,14,99,113,workingday,Ideal
2011-05-03,Summer,2011,May,23,0,Monday,Misty,0.56,0.5303,68.0,0.3284,12,50,62,workingday,Terlalu Lembab
2011-05-04,Summer,2011,May,0,0,Monday,Light_rainsnow,0.52,0.5,77.0,0.1642,5,22,27,workingday,Terlalu Lembab
2011-05-04,Summer,2011,May,1,0,Monday,Light_rainsnow,0.5,0.4848,82.0,0.2836,1,6,7,workingday,Terlalu Lembab
2011-05-04,Summer,2011,May,2,0,Monday,Light_rainsnow,0.5,0.4848,82.0,0.2836,0,4,4,workingday,Terlalu Lembab
2011-05-04,Summer,2011,May,3,0,Monday,Light_rainsnow,0.42,0.4242,88.0,0.5224,0,1,1,workingday,Terlalu Lembab
2011-05-04,Summer,2011,May,4,0,Monday,Light_rainsnow,0.38,0.3939,94.0,0.3284,1,2,3,workingday,Terlalu Lembab
2011-05-04,Summer,2011,May,5,0,Monday,Light_rainsnow,0.36,0.3333,87.0,0.3284,1,8,9,workingday,Terlalu Lembab
2011-05-04,Summer,2011,May,6,0,Monday,Light_rainsnow,0.34,0.303,93.0,0.3881,0,21,21,workingday,Terlalu Lembab
2011-05-04,Summer,2011,May,7,0,Monday,Light_rainsnow,0.34,0.303,93.0,0.3582,6,46,52,workingday,Terlalu Lembab
2011-05-04,Summer,2011,May,8,0,Monday,Light_rainsnow,0.34,0.303,93.0,0.3881,5,74,79,workingday,Terlalu Lembab
2011-05-04,Summer,2011,May,9,0,Monday,Light_rainsnow,0.34,0.303,93.0,0.3582,5,35,40,workingday,Terlalu Lembab
2011-05-04,Summer,2011,May,10,0,Monday,Misty,0.34,0.3182,93.0,0.2836,5,26,31,workingday,Terlalu Lembab
2011-05-04,Summer,2011,May,11,0,Monday,Clear,0.4,0.4091,82.0,0.3284,3,69,72,workingday,Terlalu Lembab
2011-05-04,Summer,2011,May,12,0,Monday,Misty,0.44,0.4394,62.0,0.3582,19,105,124,workingday,Ideal
2011-05-04,Summer,2011,May,13,0,Monday,Misty,0.46,0.4545,59.0,0.4478,15,128,143,workingday,Ideal
2011-05-04,Summer,2011,May,14,0,Monday,Clear,0.5,0.4848,51.0,0.3881,13,94,107,workingday,Ideal
2011-05-04,Summer,2011,May,15,0,Monday,Clear,0.48,0.4697,51.0,0.4179,22,107,129,workingday,Ideal
2011-05-04,Summer,2011,May,16,0,Monday,Clear,0.5,0.4848,45.0,0.4627,22,173,195,workingday,Ideal
2011-05-04,Summer,2011,May,17,0,Monday,Clear,0.4,0.4091,71.0,0.2537,22,388,410,workingday,Terlalu Lembab
2011-05-04,Summer,2011,May,18,0,Monday,Clear,0.42,0.4242,67.0,0.2537,29,367,396,workingday,Terlalu Lembab
2011-05-04,Summer,2011,May,19,0,Monday,Clear,0.42,0.4242,57.99999999999999,0.3582,30,266,296,workingday,Ideal
2011-05-04,Summer,2011,May,20,0,Monday,Clear,0.4,0.4091,62.0,0.3284,17,174,191,workingday,Ideal
2011-05-04,Summer,2011,May,21,0,Monday,Clear,0.4,0.4091,62.0,0.1642,17,133,150,workingday,Ideal
2011-05-04,Summer,2011,May,22,0,Monday,Clear,0.38,0.3939,62.0,0.2239,9,80,89,workingday,Ideal
2011-05-04,Summer,2011,May,23,0,Monday,Clear,0.36,0.3485,62.0,0.2239,8,49,57,workingday,Ideal
2011-05-05,Summer,2011,May,0,0,Monday,Clear,0.36,0.3485,66.0,0.19399999999999998,4,23,27,workingday,Terlalu Lembab
2011-05-05,Summer,2011,May,1,0,Monday,Clear,0.34,0.3333,71.0,0.19399999999999998,4,6,10,workingday,Terlalu Lembab
2011-05-05,Summer,2011,May,2,0,Monday,Clear,0.34,0.3182,66.0,0.2239,1,4,5,workingday,Terlalu Lembab
2011-05-05,Summer,2011,May,3,0,Monday,Clear,0.34,0.3182,66.0,0.2537,0,4,4,workingday,Terlalu Lembab
2011-05-05,Summer,2011,May,4,0,Monday,Clear,0.34,0.3182,66.0,0.2537,4,3,7,workingday,Terlalu Lembab
2011-05-05,Summer,2011,May,5,0,Monday,Clear,0.34,0.3182,66.0,0.2537,1,29,30,workingday,Terlalu Lembab
2011-05-05,Summer,2011,May,6,0,Monday,Clear,0.34,0.3182,66.0,0.2537,3,86,89,workingday,Terlalu Lembab
2011-05-05,Summer,2011,May,7,0,Monday,Clear,0.38,0.3939,57.99999999999999,0.2537,16,255,271,workingday,Ideal
2011-05-05,Summer,2011,May,8,0,Monday,Clear,0.42,0.4242,50.0,0.2537,25,415,440,workingday,Ideal
2011-05-05,Summer,2011,May,9,0,Monday,Clear,0.46,0.4545,44.0,0.2836,20,164,184,workingday,Terlalu kering
2011-05-05,Summer,2011,May,10,0,Monday,Clear,0.5,0.4848,39.0,0.2836,30,98,128,workingday,Terlalu kering
2011-05-05,Summer,2011,May,11,0,Monday,Clear,0.52,0.5,36.0,0.4478,43,105,148,workingday,Terlalu kering
2011-05-05,Summer,2011,May,12,0,Monday,Clear,0.52,0.5,34.0,0.3582,27,169,196,workingday,Terlalu kering
2011-05-05,Summer,2011,May,13,0,Monday,Clear,0.54,0.5152,30.0,0.5821,50,142,192,workingday,Terlalu kering
2011-05-05,Summer,2011,May,14,0,Monday,Clear,0.54,0.5152,28.000000000000004,0.4478,19,135,154,workingday,Terlalu kering
2011-05-05,Summer,2011,May,15,0,Monday,Clear,0.56,0.5303,26.0,0.4925,27,120,147,workingday,Terlalu kering
2011-05-05,Summer,2011,May,16,0,Monday,Clear,0.58,0.5455,24.0,0.4179,36,233,269,workingday,Terlalu kering
2011-05-05,Summer,2011,May,17,0,Monday,Clear,0.56,0.5303,26.0,0.3881,66,467,533,workingday,Terlalu kering
2011-05-05,Summer,2011,May,18,0,Monday,Clear,0.56,0.5303,26.0,0.2836,64,456,520,workingday,Terlalu kering
2011-05-05,Summer,2011,May,19,0,Monday,Clear,0.54,0.5152,28.000000000000004,0.2239,56,305,361,workingday,Terlalu kering
2011-05-05,Summer,2011,May,20,0,Monday,Clear,0.5,0.4848,34.0,0.1642,33,225,258,workingday,Terlalu kering
2011-05-05,Summer,2011,May,21,0,Monday,Clear,0.5,0.4848,36.0,0.19399999999999998,39,141,180,workingday,Terlalu kering
2011-05-05,Summer,2011,May,22,0,Monday,Clear,0.48,0.4697,39.0,0.19399999999999998,30,135,165,workingday,Terlalu kering
2011-05-05,Summer,2011,May,23,0,Monday,Clear,0.46,0.4545,41.0,0.19399999999999998,16,99,115,workingday,Terlalu kering
2011-05-06,Summer,2011,May,0,0,Monday,Clear,0.44,0.4394,44.0,0.1642,13,43,56,workingday,Terlalu kering
2011-05-06,Summer,2011,May,1,0,Monday,Clear,0.4,0.4091,62.0,0.1642,8,24,32,workingday,Ideal
2011-05-06,Summer,2011,May,2,0,Monday,Clear,0.38,0.3939,62.0,0.1045,1,15,16,workingday,Ideal
2011-05-06,Summer,2011,May,3,0,Monday,Clear,0.36,0.3636,71.0,0.1045,3,6,9,workingday,Terlalu Lembab
2011-05-06,Summer,2011,May,4,0,Monday,Clear,0.36,0.3636,71.0,0.1045,0,1,1,workingday,Terlalu Lembab
2011-05-06,Summer,2011,May,5,0,Monday,Clear,0.34,0.3485,81.0,0.1045,0,16,16,workingday,Terlalu Lembab
2011-05-06,Summer,2011,May,6,0,Monday,Clear,0.36,0.3636,81.0,0.0896,8,74,82,workingday,Terlalu Lembab
2011-05-06,Summer,2011,May,7,0,Monday,Clear,0.4,0.4091,82.0,0.0,20,202,222,workingday,Terlalu Lembab
2011-05-06,Summer,2011,May,8,0,Monday,Clear,0.42,0.4242,77.0,0.2537,35,415,450,workingday,Terlalu Lembab
2011-05-06,Summer,2011,May,9,0,Monday,Clear,0.46,0.4545,67.0,0.2836,27,161,188,workingday,Terlalu Lembab
2011-05-06,Summer,2011,May,10,0,Monday,Misty,0.54,0.5152,49.0,0.3284,30,97,127,workingday,Ideal
2011-05-06,Summer,2011,May,11,0,Monday,Misty,0.54,0.5152,49.0,0.3284,42,123,165,workingday,Ideal
2011-05-06,Summer,2011,May,12,0,Monday,Clear,0.56,0.5303,49.0,0.3582,48,198,246,workingday,Ideal
2011-05-06,Summer,2011,May,13,0,Monday,Clear,0.58,0.5455,40.0,0.3284,71,182,253,workingday,Terlalu kering
2011-05-06,Summer,2011,May,14,0,Monday,Clear,0.6,0.6212,40.0,0.4478,86,127,213,workingday,Terlalu kering
2011-05-06,Summer,2011,May,15,0,Monday,Clear,0.6,0.6212,38.0,0.3881,89,171,260,workingday,Terlalu kering
2011-05-06,Summer,2011,May,16,0,Monday,Clear,0.6,0.6212,40.0,0.2537,82,262,344,workingday,Terlalu kering
2011-05-06,Summer,2011,May,17,0,Monday,Clear,0.58,0.5455,40.0,0.3582,83,470,553,workingday,Terlalu kering
2011-05-06,Summer,2011,May,18,0,Monday,Light_rainsnow,0.54,0.5152,52.0,0.3582,85,385,470,workingday,Ideal
2011-05-06,Summer,2011,May,19,0,Monday,Light_rainsnow,0.54,0.5152,52.0,0.3582,39,253,292,workingday,Ideal
2011-05-06,Summer,2011,May,20,0,Monday,Clear,0.52,0.5,48.0,0.1045,29,161,190,workingday,Ideal
2011-05-06,Summer,2011,May,21,0,Monday,Clear,0.48,0.4697,67.0,0.1343,22,130,152,workingday,Terlalu Lembab
2011-05-06,Summer,2011,May,22,0,Monday,Clear,0.46,0.4545,72.0,0.2239,46,105,151,workingday,Terlalu Lembab
2011-05-06,Summer,2011,May,23,0,Monday,Clear,0.44,0.4394,82.0,0.1343,27,93,120,workingday,Terlalu Lembab
2011-05-07,Summer,2011,May,0,0,Sunday,Clear,0.42,0.4242,82.0,0.1343,10,76,86,weekend,Terlalu Lembab
2011-05-07,Summer,2011,May,1,0,Sunday,Clear,0.42,0.4242,82.0,0.1045,8,50,58,weekend,Terlalu Lembab
2011-05-07,Summer,2011,May,2,0,Sunday,Clear,0.42,0.4242,82.0,0.0896,5,47,52,weekend,Terlalu Lembab
2011-05-07,Summer,2011,May,3,0,Sunday,Clear,0.42,0.4242,77.0,0.0896,9,9,18,weekend,Terlalu Lembab
2011-05-07,Summer,2011,May,4,0,Sunday,Clear,0.4,0.4091,82.0,0.1045,1,4,5,weekend,Terlalu Lembab
2011-05-07,Summer,2011,May,5,0,Sunday,Clear,0.46,0.4545,59.0,0.1343,4,3,7,weekend,Ideal
2011-05-07,Summer,2011,May,6,0,Sunday,Clear,0.42,0.4242,77.0,0.0896,1,12,13,weekend,Terlalu Lembab
2011-05-07,Summer,2011,May,7,0,Sunday,Clear,0.48,0.4697,59.0,0.0,8,32,40,weekend,Ideal
2011-05-07,Summer,2011,May,8,0,Sunday,Clear,0.52,0.5,52.0,0.19399999999999998,19,96,115,weekend,Ideal
2011-05-07,Summer,2011,May,9,0,Sunday,Clear,0.54,0.5152,49.0,0.2836,54,164,218,weekend,Ideal
2011-05-07,Summer,2011,May,10,0,Sunday,Clear,0.56,0.5303,49.0,0.2985,90,208,298,weekend,Ideal
2011-05-07,Summer,2011,May,11,0,Sunday,Clear,0.56,0.5303,43.0,0.0,132,215,347,weekend,Terlalu kering
2011-05-07,Summer,2011,May,12,0,Sunday,Clear,0.6,0.6212,40.0,0.19399999999999998,129,244,373,weekend,Terlalu kering
2011-05-07,Summer,2011,May,13,0,Sunday,Clear,0.6,0.6212,35.0,0.2836,196,240,436,weekend,Terlalu kering
2011-05-07,Summer,2011,May,14,0,Sunday,Light_rainsnow,0.6,0.6212,35.0,0.1642,143,235,378,weekend,Terlalu kering
2011-05-07,Summer,2011,May,15,0,Sunday,Clear,0.6,0.6212,38.0,0.2537,148,230,378,weekend,Terlalu kering
2011-05-07,Summer,2011,May,16,0,Sunday,Clear,0.6,0.6212,38.0,0.19399999999999998,119,223,342,weekend,Terlalu kering
2011-05-07,Summer,2011,May,17,0,Sunday,Clear,0.58,0.5455,40.0,0.2239,138,216,354,weekend,Terlalu kering
2011-05-07,Summer,2011,May,18,0,Sunday,Clear,0.58,0.5455,37.0,0.1642,114,175,289,weekend,Terlalu kering
2011-05-07,Summer,2011,May,19,0,Sunday,Clear,0.56,0.5303,43.0,0.19399999999999998,88,179,267,weekend,Terlalu kering
2011-05-07,Summer,2011,May,20,0,Sunday,Clear,0.56,0.5303,43.0,0.1343,82,137,219,weekend,Terlalu kering
2011-05-07,Summer,2011,May,21,0,Sunday,Clear,0.54,0.5152,49.0,0.2239,58,124,182,weekend,Ideal
2011-05-07,Summer,2011,May,22,0,Sunday,Clear,0.54,0.5152,49.0,0.19399999999999998,26,94,120,weekend,Ideal
2011-05-07,Summer,2011,May,23,0,Sunday,Clear,0.5,0.4848,59.0,0.1045,30,89,119,weekend,Ideal
2011-05-08,Summer,2011,May,0,0,Sunday,Misty,0.5,0.4848,59.0,0.1045,22,78,100,weekend,Ideal
2011-05-08,Summer,2011,May,1,0,Sunday,Misty,0.52,0.5,55.00000000000001,0.0,8,56,64,weekend,Ideal
2011-05-08,Summer,2011,May,2,0,Sunday,Clear,0.48,0.4697,63.0,0.0,17,42,59,weekend,Ideal
2011-05-08,Summer,2011,May,3,0,Sunday,Clear,0.46,0.4545,72.0,0.0896,10,21,31,weekend,Terlalu Lembab
2011-05-08,Summer,2011,May,4,0,Sunday,Clear,0.42,0.4242,82.0,0.0,2,8,10,weekend,Terlalu Lembab
2011-05-08,Summer,2011,May,5,0,Sunday,Misty,0.44,0.4394,77.0,0.0,0,5,5,weekend,Terlalu Lembab
2011-05-08,Summer,2011,May,6,0,Sunday,Misty,0.44,0.4394,82.0,0.0,2,4,6,weekend,Terlalu Lembab
2011-05-08,Summer,2011,May,7,0,Sunday,Misty,0.46,0.4545,82.0,0.0,8,15,23,weekend,Terlalu Lembab
2011-05-08,Summer,2011,May,8,0,Sunday,Clear,0.52,0.5,63.0,0.1343,28,58,86,weekend,Ideal
2011-05-08,Summer,2011,May,9,0,Sunday,Clear,0.56,0.5303,52.0,0.2239,48,112,160,weekend,Ideal
2011-05-08,Summer,2011,May,10,0,Sunday,Clear,0.58,0.5455,49.0,0.1343,91,153,244,weekend,Ideal
2011-05-08,Summer,2011,May,11,0,Sunday,Clear,0.58,0.5455,49.0,0.0896,142,198,340,weekend,Ideal
2011-05-08,Summer,2011,May,12,0,Sunday,Clear,0.6,0.6212,46.0,0.0896,139,243,382,weekend,Ideal
2011-05-08,Summer,2011,May,13,0,Sunday,Clear,0.6,0.6212,49.0,0.1343,166,224,390,weekend,Ideal
2011-05-08,Summer,2011,May,14,0,Sunday,Clear,0.6,0.6212,49.0,0.0,126,240,366,weekend,Ideal
2011-05-08,Summer,2011,May,15,0,Sunday,Clear,0.6,0.6212,49.0,0.0,128,230,358,weekend,Ideal
2011-05-08,Summer,2011,May,16,0,Sunday,Clear,0.6,0.6212,46.0,0.1045,122,263,385,weekend,Ideal
2011-05-08,Summer,2011,May,17,0,Sunday,Light_rainsnow,0.58,0.5455,49.0,0.2836,106,245,351,weekend,Ideal
2011-05-08,Summer,2011,May,18,0,Sunday,Clear,0.58,0.5455,49.0,0.0,63,205,268,weekend,Ideal
2011-05-08,Summer,2011,May,19,0,Sunday,Clear,0.56,0.5303,64.0,0.0,61,178,239,weekend,Ideal
2011-05-08,Summer,2011,May,20,0,Sunday,Clear,0.52,0.5,77.0,0.1343,42,132,174,weekend,Terlalu Lembab
2011-05-08,Summer,2011,May,21,0,Sunday,Clear,0.52,0.5,77.0,0.0896,32,95,127,weekend,Terlalu Lembab
2011-05-08,Summer,2011,May,22,0,Sunday,Clear,0.5,0.4848,88.0,0.0896,29,86,115,weekend,Terlalu Lembab
2011-05-08,Summer,2011,May,23,0,Sunday,Clear,0.46,0.4545,88.0,0.0896,9,41,50,weekend,Terlalu Lembab
2011-05-09,Summer,2011,May,0,0,Monday,Clear,0.46,0.4545,82.0,0.0896,31,22,53,workingday,Terlalu Lembab
2011-05-09,Summer,2011,May,1,0,Monday,Clear,0.44,0.4394,88.0,0.0,25,8,33,workingday,Terlalu Lembab
2011-05-09,Summer,2011,May,2,0,Monday,Clear,0.44,0.4394,94.0,0.0,6,2,8,workingday,Terlalu Lembab
2011-05-09,Summer,2011,May,3,0,Monday,Clear,0.46,0.4545,82.0,0.0896,0,7,7,workingday,Terlalu Lembab
2011-05-09,Summer,2011,May,4,0,Monday,Clear,0.42,0.4242,82.0,0.1642,0,4,4,workingday,Terlalu Lembab
2011-05-09,Summer,2011,May,5,0,Monday,Clear,0.42,0.4242,77.0,0.1642,0,23,23,workingday,Terlalu Lembab
2011-05-09,Summer,2011,May,6,0,Monday,Clear,0.44,0.4394,72.0,0.2537,2,87,89,workingday,Terlalu Lembab
2011-05-09,Summer,2011,May,7,0,Monday,Clear,0.48,0.4697,63.0,0.2537,16,221,237,workingday,Ideal
2011-05-09,Summer,2011,May,8,0,Monday,Clear,0.52,0.5,55.00000000000001,0.2239,23,351,374,workingday,Ideal
2011-05-09,Summer,2011,May,9,0,Monday,Clear,0.54,0.5152,56.00000000000001,0.1642,36,142,178,workingday,Ideal
2011-05-09,Summer,2011,May,10,0,Monday,Clear,0.56,0.5303,52.0,0.19399999999999998,24,95,119,workingday,Ideal
2011-05-09,Summer,2011,May,11,0,Monday,Clear,0.6,0.6212,46.0,0.2239,26,99,125,workingday,Ideal
2011-05-09,Summer,2011,May,12,0,Monday,Clear,0.6,0.6212,43.0,0.19399999999999998,35,160,195,workingday,Terlalu kering
2011-05-09,Summer,2011,May,13,0,Monday,Clear,0.62,0.6212,38.0,0.2836,36,138,174,workingday,Terlalu kering
2011-05-09,Summer,2011,May,14,0,Monday,Clear,0.62,0.6212,41.0,0.2239,44,118,162,workingday,Terlalu kering
2011-05-09,Summer,2011,May,15,0,Monday,Clear,0.62,0.6212,41.0,0.2239,51,148,199,workingday,Terlalu kering
2011-05-09,Summer,2011,May,16,0,Monday,Clear,0.64,0.6212,38.0,0.2239,49,255,304,workingday,Terlalu kering
2011-05-09,Summer,2011,May,17,0,Monday,Clear,0.62,0.6212,38.0,0.2537,59,539,598,workingday,Terlalu kering
2011-05-09,Summer,2011,May,18,0,Monday,Clear,0.62,0.6212,38.0,0.2985,66,458,524,workingday,Terlalu kering
2011-05-09,Summer,2011,May,19,0,Monday,Clear,0.58,0.5455,43.0,0.19399999999999998,45,339,384,workingday,Terlalu kering
2011-05-09,Summer,2011,May,20,0,Monday,Clear,0.54,0.5152,49.0,0.19399999999999998,25,214,239,workingday,Ideal
2011-05-09,Summer,2011,May,21,0,Monday,Clear,0.52,0.5,59.0,0.1343,28,128,156,workingday,Ideal
2011-05-09,Summer,2011,May,22,0,Monday,Clear,0.52,0.5,68.0,0.0896,21,95,116,workingday,Terlalu Lembab
2011-05-09,Summer,2011,May,23,0,Monday,Clear,0.5,0.4848,68.0,0.0896,16,45,61,workingday,Terlalu Lembab
